AZ_Pyrrolamides_features_final
Molecule SMILES,SAU Gyr IC50 (礛),MaxEStateIndex,MinEStateIndex,MinAbsEStateIndex,qed,MolWt,MaxPartialCharge,MinPartialCharge,FpDensityMorgan1,FpDensityMorgan2,BalabanJ,BertzCT,HallKierAlpha,Ipc,Kappa3,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState10,VSA_EState8,VSA_EState9,FractionCSP3,NHOHCount,NOCount,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHeteroatoms,NumRotatableBonds,RingCount,MolLogP,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH1,fr_alkyl_halide,fr_amide,fr_aniline,fr_aryl_methyl,fr_ester,fr_ether,fr_halogen,fr_methoxy,fr_piperdine,fr_pyridine,fr_thiazole,f_2,f_8,f_11,f_13,f_14,f_41,f_72,f_78,f_92,f_111,f_116,f_117,f_118,f_131,f_140,f_141,f_142,f_143,f_146,f_147,f_161,f_162,f_186,f_191,f_197,f_213,f_217,f_219,f_236,f_242,f_257,f_265,f_266,f_289,f_296,f_298,f_309,f_319,f_339,f_345,f_350,f_355,f_358,f_361,f_378,f_387,f_389,f_390,f_394,f_400,f_419,f_456,f_464,f_486,f_496,f_497,f_516,f_526,f_527,f_546,f_552,f_561,f_563,f_564,f_571,f_583,f_586,f_587,f_592,f_612,f_642,f_656,f_667,f_668,f_675,f_692,f_693,f_695,f_697,f_699,f_708,f_711,f_715,f_718,f_725,f_728,f_734,f_743,f_744,f_745,f_756,f_766,f_769,f_773,f_798,f_804,f_806,f_807,f_810,f_811,f_823,f_833,f_839,f_841,f_843,f_850,f_855,f_870,f_873,f_875,f_894,f_906,f_911,f_921,f_931,f_932,f_937,f_940,f_950,f_957,f_967,f_980,f_989,f_1005,f_1011,f_1014,f_1015,f_1022,f_1028,f_1032,f_1034,f_1053,f_1060,f_1066,f_1071,f_1077,f_1088,f_1099,f_1101,f_1126,f_1132,f_1136,f_1145,f_1150,f_1152,f_1160,f_1163,f_1164,f_1175,f_1178,f_1179,f_1181,f_1182,f_1185,f_1219,f_1221,f_1225,f_1236,f_1238,f_1242,f_1256,f_1257
CCCO[C@H]1CN(CC[C@H]1NC(=O)c2cc(c([nH]2)C)Cl)c3nc(c(s3)C(=O)O)c4nccn4CCOC,<0.451,12.846672560593700,-1.0547445283592500,0.12528993707100300,0.3303057519135360,551.0690000000000,0.3478901835272700,-0.476988553230515,1.3783783783783800,2.189189189189190,1.5409979860587800,1220.7895986072600,-2.93,235075468.33842800,6.146213713795860,34.34802980603620,16.26500318339820,10.95596297783930,0.0,5.907179729351510,5.969305287951850,4.794537184071820,14.76249422596620,0.0,0.0,29.861462967857900,25.831747514004300,51.43856386160280,23.775322495150500,24.169327670584400,39.94576926530990,24.835823814639300,0.0,45.3796812680421,38.312984012979,39.74769070882730,11.518332492848400,10.216698334856800,5.131558479839330,22.937725768167300,82.06092912180180,16.018482313512700,6.923737199690620,45.6194579970845,18.460054211687800,5.022633313741330,11.518332492848400,134.6,5.969305287951850,14.69560176298440,22.930134139949100,66.63530705096710,23.45153549570920,0.0,25.569851752965300,23.31448377802310,15.284745645900700,26.058644318779800,7.221892388322210,1.8316204551172000,79.05759826767170,0.5,3.0,11.0,1.0,1.0,0.0,3.0,3.0,9.0,13.0,11.0,4.0,3.4450200000000000,1.0,4.0,1.0,2.0,1.0,4.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Cc1c(c(c([nH]1)C(=O)NC2CCN(CC2)c3cccc(n3)Cl)Cl)Cl,<0.898,12.36660552911090,-0.2274717078189300,0.089243039808516,0.7802387061764520,387.698,0.269032129746795,-0.35641443084830500,1.25,1.9583333333333300,1.5887913164106100,753.7759520907730,-1.4300000000000000,310781.3078052410,3.6324819684235900,15.200676855804000,16.664900589576300,0.0,0.0,5.907179729351510,0.0,4.794537184071820,4.9839785209472100,0.0,0.0,40.86918673915920,31.898114582465900,24.82528163582160,10.045266627482700,4.794537184071820,46.52786217788410,15.284745645900700,0.0,25.807221274690600,17.98942254267560,44.7853336394572,0.0,10.216698334856800,5.817862777835030,34.802819670697500,35.00649041221900,0.0,6.923737199690620,29.024036419620800,18.19910120538480,15.198376444375400,0.0,61.02,0.0,4.794537184071820,16.971653872240800,21.56359912033100,31.7490188355122,0.0,12.990104268152200,12.13273413692320,20.184655376751200,34.802819670697500,18.04634493293610,0.0,38.28698840039720,0.375,2.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,8.0,3.0,3.0,4.0771200000000000,0.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1c(c(c([nH]1)C(=O)NC2CCN(CC2)c3cc(nc(n3)Cl)N)Cl)Cl,<0.849,12.38646778806410,-0.2566898148148150,0.03875409423028460,0.6839505798476570,403.7010000000000,0.26903212974679500,-0.3834871509063430,1.28,1.96,1.6045369343344100,780.5546488097720,-1.7000000000000000,430145.368470868,3.9391514387733700,20.9343443329662,17.32965355051850,0.0,5.283586320044260,5.907179729351510,0.0,4.794537184071820,9.967957041894420,0.0,0.0,23.20187978046500,31.366320335775200,30.89164870428320,10.045266627482700,4.794537184071820,52.34572495571910,20.268724166848000,0.0,25.807221274690600,23.723090019837800,32.783076005685400,0.0,15.950365812019000,11.635725555670100,34.802819670697500,39.99046893316630,0.0,6.923737199690620,29.024036419620800,6.06636706846161,15.328852947526900,0.0,99.93000000000000,0.0,4.794537184071820,22.25524019228510,28.046214859108300,25.93115605767720,0.0,12.990104268152200,0.0,25.168633897698400,40.53648714785970,17.95500395604570,0.0,43.04499604395430,0.4,4.0,7.0,1.0,1.0,0.0,2.0,2.0,5.0,10.0,3.0,3.0,3.0543200000000000,0.0,3.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1c(cc([nH]1)C(=O)NC2CCN(CC2)c3cc(cc(n3)Cl)C(=O)N(C)C)Br,<0.809,12.409329570372300,-0.11101722274972600,0.09091973209036720,0.675154963248378,468.78300000000000,0.26745754601165500,-0.3563937191168050,1.2857142857142900,1.9642857142857100,1.6208407198511000,870.9443001425670,-2.06,1802426.1239479800,4.669894643103640,20.100586586654500,16.664900589576300,0.0,0.0,11.814359458703000,0.0,9.589074368143640,4.9839785209472100,0.0,0.0,11.600939890232500,53.894425548876800,48.95679660870540,0.0,9.589074368143640,45.1631060247199,20.184655376751200,0.0,25.807221274690600,32.08476650803000,44.77623801950400,0.0,10.216698334856800,5.817862777835030,27.530883788181900,59.90892383777540,0.0,6.923737199690620,39.38202509538960,22.671820721217200,5.153109816892790,0.0,81.33,0.0,9.589074368143640,17.85620028785100,22.22835208127330,36.097803568358000,4.899909730850480,32.29444517073920,6.923737199690620,36.11459927470060,11.600939890232500,6.125226599923180,0.8912736038771810,55.10001269964470,0.42105263157894700,2.0,7.0,1.0,1.0,0.0,2.0,2.0,4.0,9.0,4.0,3.0,3.2346200000000000,0.0,2.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
Cc1cn(nn1)[C@H]2CN(CC[C@H]2NC(=O)c3c(c(c([nH]3)C)Cl)Cl)c4nc(c(s4)C(=O)O)C(=O)NC(COC)(COC)COC,<0.432,13.447459091227000,-1.294346562000890,0.05310155101061010,0.20878440530442700,673.5800000000000,0.347959829003347,-0.47698774337174400,1.1136363636363600,1.7727272727272700,1.6079426557891300,1492.0821740040100,-3.2800000000000000,4404066957.389870,7.1594798439423700,39.8345817160512,16.110000440933100,10.825486474687800,0.0,11.814359458703000,5.969305287951850,9.589074368143640,14.460318640164200,0.0,5.098681808301040,39.752050754054600,20.268296022307300,46.30967700211930,47.64352217416580,33.70072780845630,57.45388888489400,35.59540408900820,0.0,37.89090293298650,59.13946106004700,43.89496937219090,0.0,15.533486938863100,5.131558479839330,34.538665658399800,113.6723364332190,14.210588861400100,13.847474399381200,54.49913317738460,6.196843571613080,10.045266627482700,0.0,185.82000000000000,35.40627165733410,19.49013894705620,52.675672110332200,29.484992498374800,11.336785877934700,21.3293926238326,24.72612090613950,4.899909730850480,30.91360115386300,37.41246864186520,13.333549155396100,1.6477336633646800,96.32427273679480,0.5384615384615380,4.0,15.0,1.0,1.0,0.0,3.0,3.0,12.0,18.0,13.0,4.0,2.342340000000000,1.0,5.0,1.0,3.0,2.0,5.0,3.0,0.0,2.0,1.0,2.0,0.0,3.0,2.0,3.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1c(c(c([nH]1)C(=O)NC2CCN(CC2)c3nnc(o3)C(=O)O)Cl)Cl,<0.224,12.323911161189300,-1.2660369466156000,0.05179269547325110,0.7327543365928380,388.211,0.3934644854462760,-0.47410514774276500,1.28,1.96,1.5743134600766100,810.2492362018540,-2.2600000000000000,540052.4916104660,3.5660118885954800,24.724355187698100,5.693927994848460,0.0,0.0,5.907179729351510,17.874687914990200,4.794537184071820,4.794537184071820,0.0,0.0,33.39924339706710,19.765380445542600,24.82528163582160,10.045266627482700,19.112752700037700,41.093023502780900,20.498130741555600,0.0,25.807221274690600,17.98942254267560,27.323846539205500,0.0,10.216698334856800,6.014658705012480,23.20187978046500,51.29570819066650,0.0,6.923737199690620,39.70929752571850,4.417150937053350,10.045266627482700,0.0,124.35000000000000,11.860029209977800,9.589074368143640,28.68024057210170,36.64771736626700,0.0,0.0,11.823646930541100,0.0,20.498130741555600,32.72555811235910,12.0313090525714,5.081569896336760,50.27600993998070,0.42857142857142900,3.0,9.0,1.0,1.0,0.0,2.0,2.0,6.0,11.0,4.0,3.0,2.10992,1.0,3.0,1.0,2.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1c(cc([nH]1)C(=O)NC2CCN(CC2)c3cc(cc(n3)Cl)C(=O)N)C#N,<0.122,12.363621691560000,-0.5549268977308300,0.01174708154866890,0.6892653263577280,386.84300000000000,0.2674633741461890,-0.3655959495268720,1.3703703703703700,2.074074074074070,1.6113222533120600,924.4184465839450,-3.0500000000000000,1278172.3566348800,4.203832004265260,20.9343443329662,22.734121902368600,0.0,5.907179729351510,5.907179729351510,0.0,9.589074368143640,4.9839785209472100,5.261891554738490,0.0,11.600939890232500,37.964481650927500,30.388733127518600,5.563451491697000,9.589074368143640,29.23316212677060,15.284745645900700,5.733667477162190,25.807221274690600,17.98942254267560,45.866969995368500,6.069221312792270,15.950365812019000,5.817862777835030,11.600939890232500,40.91367014157050,0.0,18.254850067221400,44.945476587086600,18.19910120538480,5.153109816892790,0.0,127.9,5.907179729351510,9.589074368143640,17.102130375392300,41.4221345627511,12.841643245852000,6.06636706846161,19.056471336613800,10.96913104364280,15.284745645900700,22.596498922133200,5.976383692389790,0.0,63.30139408538800,0.3333333333333330,4.0,8.0,1.0,1.0,0.0,2.0,2.0,5.0,9.0,4.0,3.0,1.7409000000000000,0.0,2.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1c(cc([nH]1)C(=O)N[C@@H]2CCN(C[C@@H]2F)c3ncc(s3)C(=O)OC)Br,<0.122,14.585244866465100,-1.2382624585328000,0.10369149974804700,0.7072550854920440,445.3140000000000,0.3492585813732200,-0.464786298305432,1.5384615384615400,2.3076923076923100,1.6026495678108700,804.7768735123970,-1.9400000000000000,904505.6963167380,3.904276360975700,19.93753980960410,16.742750584060100,5.131558479839330,0.0,5.907179729351510,5.969305287951850,4.794537184071820,14.16893075269390,0.0,0.0,11.336785877934700,35.34086978902760,16.71140391659350,25.893238347951100,18.716352369618500,44.274773273026800,15.284745645900700,0.0,25.558075047274900,25.099220083953200,33.00093333930530,0.0,10.216698334856800,9.521973527514150,27.266729775884100,54.25726863695870,4.736862953800050,6.923737199690620,32.274899174467900,16.7359301559071,0.0,0.0,87.32000000000000,18.182821512610100,13.979489415818500,12.45193613526410,28.66821169722770,10.166647510680900,24.643426990825300,10.966276799312100,6.923737199690620,35.95155249765020,0.0,1.166529779994340,15.390289068361800,47.01808701164080,0.4375,2.0,7.0,1.0,1.0,0.0,2.0,2.0,6.0,10.0,4.0,3.0,2.6755200000000000,0.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CCOC(=O)Cn1cc(nn1)c2ccc(cc2)NC(=O)c3c(c(c([nH]3)C)Cl)Cl,<0.121,12.359751465296300,-0.39524895199879900,0.006087580784029930,0.5901468844152630,422.27200000000000,0.3273183224788400,-0.4646076884752940,1.2142857142857100,1.9285714285714300,1.681096120037100,1010.9051134988600,-2.8400000000000000,2289476.4246002300,4.345272285020370,15.037630078753600,17.932612395609500,0.0,0.0,5.907179729351510,5.969305287951850,9.589074368143640,4.681802935145190,0.0,5.098681808301040,40.54799901304310,25.980208536304500,16.944765761229000,22.84899216360870,14.325937321943700,40.76575107245200,19.9778483600483,0.0,20.392230805293800,11.923670568519200,51.89543446263910,11.257379486545500,5.316788604006330,5.687386274683560,23.20187978046500,38.46121534186460,16.076156543784400,6.923737199690620,23.10613037345940,30.462311845459500,10.045266627482700,11.257379486545500,101.9,5.907179729351510,9.589074368143640,23.230623002454200,28.70475754263470,5.563451491697000,4.681802935145190,44.309786244840800,0.0,20.612834028909400,27.938742734265100,12.062035591378700,1.4050850206671100,57.255101610176400,0.2222222222222220,2.0,8.0,0.0,0.0,1.0,2.0,3.0,6.0,10.0,6.0,3.0,3.703820000000000,0.0,4.0,1.0,2.0,2.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Cc1c(c(c([nH]1)C(=O)NC2CCN(CC2)c3nncs3)Cl)Cl,<0.116,12.290132380112500,-0.21355066872428000,0.12048122952884800,0.8828492090748700,360.27,0.2690321297742780,-0.3521002622876320,1.4090909090909100,2.1363636363636400,1.5822454982623900,664.2784652310000,-1.3100000000000000,157138.68703809500,3.0640854868103900,15.200676855804000,11.20446726846580,0.0,5.131558479839330,5.907179729351510,0.0,4.794537184071820,0.0,0.0,10.197363616602100,34.53866565839980,19.765380445542600,24.82528163582160,10.045266627482700,4.794537184071820,45.57740386759060,20.498130741555600,0.0,25.807221274690600,17.98942254267560,26.943661890797000,0.0,10.216698334856800,5.131558479839330,34.53866565839980,40.2198755078739,0.0,6.923737199690620,29.024036419620800,5.51053927361738,10.045266627482700,0.0,73.91,0.0,4.794537184071820,16.971653872240800,16.410489303438200,31.062714537516500,11.336785877934700,12.434276473308000,0.0,25.398040472406100,23.20187978046500,13.598048201188600,0.0,37.790840687700300,0.46153846153846200,2.0,6.0,1.0,1.0,0.0,2.0,2.0,5.0,9.0,3.0,3.0,2.8802200000000000,0.0,3.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1c(cc([nH]1)C(=O)N[C@@H]2CCN(C[C@@H]2OC)c3ccnc(c3)C(=O)O)Cl,<0.113,12.467374026286400,-1.067413958913330,0.0038087286298447200,0.7187662269842920,392.8430000000000,0.35405645196484000,-0.47650851242600500,1.4444444444444400,2.2222222222222200,1.6823312468031500,834.1372110002990,-2.58,1315913.4825413900,4.226882166005480,25.044067204444800,11.387855989696900,0.0,0.0,5.907179729351510,5.969305287951850,4.794537184071820,9.77851570501903,0.0,0.0,11.600939890232500,31.54366002800150,37.77746819424780,17.16844053063760,19.432464716784400,29.16481118221940,15.284745645900700,0.0,25.4903660395129,25.099220083953200,46.50036207528460,0.0,10.216698334856800,5.687386274683560,11.600939890232500,59.296087024037400,4.736862953800050,6.923737199690620,33.09167997561500,24.395944776997900,5.022633313741330,0.0,107.55,5.969305287951850,9.589074368143640,23.746914941096200,30.226895743340900,11.381314269532000,12.263210640074700,26.166268877891400,4.899909730850480,15.284745645900700,21.44433023887330,6.004610072989580,0.0,62.43983437145490,0.3888888888888890,3.0,8.0,1.0,1.0,0.0,2.0,2.0,5.0,9.0,5.0,3.0,2.0934200000000000,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1c(cc([nH]1)C(=O)NC2CCN(CC2)c3cc(cc(n3)Cl)C(=O)N)Cl,<0.112,12.298460441874900,-0.5438875931200960,0.05178392962123120,0.691142668314229,396.27800000000000,0.2674711579249080,-0.3655959495268720,1.2692307692307700,1.9615384615384600,1.6059184541961000,824.1739348616590,-2.25,733513.767814704,4.107227049697100,20.9343443329662,16.664900589576300,0.0,5.907179729351510,5.907179729351510,0.0,9.589074368143640,4.9839785209472100,0.0,0.0,23.20187978046500,37.964481650927500,30.388733127518600,5.022633313741330,9.589074368143640,40.83410201700310,15.284745645900700,5.733667477162190,25.807221274690600,17.98942254267560,45.32615181741290,0.0,15.950365812019000,5.817862777835030,23.20187978046500,40.91367014157050,0.0,6.923737199690620,39.38202509538960,18.19910120538480,10.175743130634100,0.0,104.11,5.907179729351510,9.589074368143640,17.102130375392300,35.18738838994700,18.53557124070050,6.06636706846161,12.13273413692320,11.823646930541100,15.284745645900700,28.935547257627200,11.958927884911300,0.0,52.92996100397750,0.35294117647058800,4.0,7.0,1.0,1.0,0.0,2.0,2.0,4.0,9.0,4.0,3.0,2.52262,0.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
